Year,Species Group,Species Name,Pounds,Value
2016,Roundfish,"Sculpin, staghorn",104.0,322.0
2016,Crabs,"Crab, claws",607.0,736.0
2016,Sharks,"Shark, bigeye thresher",1783.0,2616.0
2016,Tunas,"Tuna, albacore",257961.0,462774.0
2016,Flatfish,"Flounder, arrowtooth",128619.0,12839.0
2016,Roundfish,"Tomcod, Pacific",,
2016,Other Invertebrates,"Crustacean, unspecified",,
2016,Flatfish,"Sole, curlfin",4955.0,2378.0
2016,Roundfish,"Smelt, night",,
2016,Roundfish,"Surfperch, redtail",16850.0,16431.0
2016,Roundfish,Oilfish,,
2016,Rockfish,"Rockfish, China",3175.0,21843.0
2016,Roundfish,"Bonito, Pacific",217868.0,87672.0
2016,Rockfish,"Rockfish, stripetail",,
2016,Roundfish,"Surfperch, rubberlip",87.0,336.0
2016,Roundfish,"Scorpionfish, California",5418.0,30329.0
2016,Sea urchins,"Sea urchin, white",,
2016,Rockfish,"Rockfish, pink",,
2016,Rockfish,"Rockfish, Pacific ocean perch",,
2016,Roundfish,"Lizardfish, California",22340.0,11928.0
2016,Sharks,"Shark, brown smoothhound",520.0,418.0
2016,Other Invertebrates,Sea hare,,
2016,Flatfish,"Sanddab, Pacific",63448.0,32961.0
2016,Roundfish,Triggerfish,76.0,282.0
2016,Roundfish,"Surfperch, walleye",252.0,613.0
2016,Rockfish,"Rockfish, group nearshore",,
2016,Other Mollusks,"Mollusk, unspecified",,
2016,Crabs,"Crab, Dungeness",26680385.0,83189260.0
2016,Rockfish,"Rockfish, greenblotched",39.0,115.0
2016,Roundfish,"Surfperch, black",2254.0,7486.0
2016,Sharks,"Shark, shortfin mako",45200.0,55329.0
2016,Roundfish,"Herring, round",,
2016,Rockfish,"Rockfish, grass",19490.0,197989.0
2016,Rockfish,"Rockfish, bronzespotted",,
2016,Sharks,"Shark, unspecified",5601.0,968.0
2016,Roundfish,"Sheephead, California",62338.0,295527.0
2016,Roundfish,Salmon,,
2016,Crabs,"Crab, spider",127889.0,184217.0
2016,Squid,"Squid, jumbo",,
2016,Rockfish,"Rockfish, chilipepper",165162.0,140712.0
2016,Rockfish,"Rockfish, honeycomb",,
2016,Skates & Rays,"Skate, unspecified",9058.0,5499.0
2016,Crabs,"Crab, box",13350.0,93647.0
2016,Rockfish,"Rockfish, blue",18312.0,46279.0
2016,Sharks,"Shark, pelagic thresher",450.0,366.0
2016,Tunas,"Tuna, yellowfin",831782.0,601506.0
2016,Crabs,"Crab, spider/sheep claws",293.0,229.0
2016,Rockfish,"Rockfish, brown",44116.0,303694.0
2016,Roundfish,Cabezon,67466.0,425332.0
2016,Shrimp/prawns,"Shrimp, brine",,
2016,Roundfish,"Anchovy, northern",18449125.0,1089791.0
2016,Rockfish,"Rockfish, vermilion",65421.0,193479.0
2016,Roundfish,Opah,696260.0,807219.0
2016,Shrimp/prawns,"Prawn, spot",534078.0,7232754.0
2016,Roundfish,Pomfret,20073.0,36654.0
2016,Roundfish,"Mackerel, unspecified",1896.0,4137.0
2016,Roundfish,Escolar,25052.0,26757.0
2016,Flatfish,"Sole, Dover",4000316.0,1785557.0
2016,Roundfish,"Sunfish, ocean",,
2016,Rockfish,"Rockfish, speckled",848.0,1611.0
2016,Other Invertebrates,Sea stars,,
2016,Roundfish,Topsmelt,,
2016,Freshwater species,"Bullhead, brown",,
2016,Rockfish,"Rockfish, copper",18850.0,115239.0
2016,Rockfish,"Rockfish, group deep nearshore",,
2016,Roundfish,Dolphin (fish),44368.0,72104.0
2016,Roundfish,Yellowtail,56980.0,149496.0
2016,Flatfish,"Turbot, hornyhead",,
2016,Roundfish,"Surfperch, pile",347.0,1188.0
2016,Rockfish,"Rockfish, canary",6152.0,3363.0
2016,Sharks,"Shark, thresher",64102.0,87112.0
2016,Roundfish,Sablefish,3548920.0,8636402.0
2016,Skates & Rays,"Guitarfish, shovelnose",1446.0,2789.0
2016,Freshwater species,Splittail,731.0,878.0
2016,Roundfish,"Seabass, white",232384.0,854777.0
2016,Other Snails,"Limpet, keyhole",1425.0,3714.0
2016,Other Mollusks,"Octopus, unspecified",4033.0,8360.0
2016,Sharks,"Shark, leopard",11718.0,11212.0
2016,Rockfish,"Rockfish, starry",1995.0,5059.0
2016,Sharks,"Shark, smooth hammerhead",,
2016,Sharks,"Shark, sevengill",565.0,827.0
2016,Rockfish,"Rockfish, yelloweye",,
2016,Rockfish,"Rockfish, cowcod",648.0,519.0
2016,Tunas,"Tuna, bluefin",782387.0,704620.0
2016,Flatfish,"Sole, sand",8395.0,8551.0
2016,Rockfish,"Rockfish, group red",994.0,1907.0
2016,Skates & Rays,"Skate, thornback",,
2016,Roundfish,"Whiting, Pacific",7696.0,192.0
2016,Rockfish,"Rockfish, shortbelly",346.0,0.0
2016,Other Snails,"Snail, top",729.0,1513.0
2016,Flatfish,"Flounder, starry",10340.0,9734.0
2016,Roundfish,"Shad, American",,
2016,Flatfish,"Sole, rex",144705.0,58587.0
2016,Rockfish,"Rockfish, group shelf",9334.0,13975.0
2016,Rockfish,"Rockfish, quillback",2077.0,10204.0
2016,Squid,"Squid, market",81773222.0,39122133.0
2016,Other Invertebrates,Invertebrate Unspecified,386.0,1204.0
2016,Skates & Rays,"Ray, bat",23772.0,12060.0
2016,Roundfish,"Prickleback, monkeyface (eel)",271.0,2713.0
2016,Shrimp/prawns,"Shrimp, mantis",,
2016,Rockfish,"Rockfish, black",141237.0,280781.0
2016,Sharks,"Shark, gray smoothhound",,
2016,Bivalves,Mussel,,
2016,Roundfish,"Whitefish, ocean",11233.0,24068.0
2016,Shrimp/prawns,"Shrimp, bay",5490.0,30601.0
2016,Flatfish,"Halibut, California",464823.0,2621655.0
2016,Rockfish,"Rockfish, yellowtail",7107.0,11743.0
2016,Sharks,"Shark, Pacific angel",20669.0,29531.0
2016,Flatfish,"Sole, fantail",1608.0,1393.0
2016,Roundfish,"Mackerel, Pacific",3967813.0,475020.0
2016,Rockfish,"Rockfish, rosethorn",,
2016,Rockfish,"Rockfish, splitnose",3983.0,1201.0
2016,Rockfish,"Rockfish, bank",31845.0,37023.0
2016,Sea cucumbers,"Sea cucumber, giant red",70409.0,297018.0
2016,Shrimp/prawns,"Shrimp, unspecified",2591.0,7077.0
2016,Rockfish,"Rockfish, rougheye",706.0,421.0
2016,Roundfish,"Mudsucker, longjaw",535.0,252.0
2016,Crabs,"Crab, brown rock",222949.0,360944.0
2016,Flatfish,Turbot,461.0,807.0
2016,Roundfish,Grenadier,147010.0,39695.0
2016,Roundfish,"Eel, California moray",1268.0,11464.0
2016,Billfishes,Swordfish,956565.0,3762858.0
2016,Roundfish,"Cod, Pacific",,
2016,Rockfish,"Rockfish, group slope",82245.0,55925.0
2016,Rockfish,"Rockfish, gopher",53900.0,426608.0
2016,Tunas,"Tuna, unspecified",2552.0,1474.0
2016,Roundfish,Queenfish,,
2016,Roundfish,"Surfperch, white",,
2016,Shrimp/prawns,"Shrimp, ocean (pink)",3021074.0,2330321.0
2016,Sea urchins,"Sea urchin, purple",4642.0,13062.0
2016,Crabs,"Crab, rock unspecified",150615.0,252910.0
2016,Sharks,"Shark, horn",,
2016,Skates & Rays,"Skate, longnose",313548.0,120387.0
2016,Flatfish,"Sole, bigmouth",,
2016,Skates & Rays,"Skate, big",28206.0,11599.0
2016,Roundfish,"Shad, threadfin",,
2016,Roundfish,Wahoo,35268.0,76554.0
2016,Freshwater species,"Crayfish, red swamp",,
2016,Other Snails,"Snails, moon",,
2016,Roundfish,"Mackerel, jack",456900.0,53532.0
2016,Rockfish,"Rockfish, flag",440.0,981.0
2016,Rockfish,"Rockfish, aurora",5126.0,6732.0
2016,Flatfish,"Sole, petrale",1046336.0,1262213.0
2016,Flatfish,"Sole, rock",1495.0,1596.0
2016,Rockfish,"Rockfish, olive",994.0,2476.0
2016,Roundfish,Louvar,667.0,4733.0
2016,Flatfish,"Flounder, unspecified",66.0,132.0
2016,Rockfish,"Rockfish, shortraker",,
2016,Roundfish,"Salmon, Chinook",615047.0,5234999.0
2016,Roundfish,"Croaker, white",33417.0,28224.0
2016,Skates & Rays,"Skate, California",,
2016,Rockfish,"Rockfish, darkblotched",22293.0,11870.0
2016,Flatfish,Sanddab,40532.0,75869.0
2016,Rockfish,"Rockfish, kelp",1676.0,9149.0
2016,Sharks,"Shark, soupfin",10305.0,10069.0
2016,Roundfish,"Thornyhead, longspine",896949.0,516934.0
2016,Roundfish,Eel,,
2016,Other Snails,"Whelk, Kellet's",90125.0,80633.0
2016,Other Snails,"Snail, tegula",,
2016,Rockfish,"Rockfish, unspecified",417.0,524.0
2016,Rockfish,"Rockfish, rosy",271.0,927.0
2016,Roundfish,"Surfperch, unspecified",964.0,4724.0
2016,Other Snails,"Snail, sea",2605.0,1699.0
2016,Flatfish,"Sole, slender",,
2016,Lobster,"Lobster, California spiny",666132.0,13615678.0
2016,Rockfish,"Rockfish, widow",2432.0,4254.0
2016,Crabs,"Crab, shore",,
2016,Roundfish,"Seaperch, striped",1790.0,10090.0
2016,Freshwater species,"Crayfish, unspecified",93513.0,192000.0
2016,Skates & Rays,"Ray, Pacific electric",,
2016,Algae,"Algae, marine",,
2016,Roundfish,Halfmoon,153.0,346.0
2016,Rockfish,"Rockfish, group rosefish",,
2016,Roundfish,"Surfperch, shiner",,
2016,Roundfish,"Ratfish, spotted",24.0,18.0
2016,Rockfish,"Rockfish, treefish",4715.0,42804.0
2016,Roundfish,"Surfperch, barred",15916.0,45743.0
2016,Crabs,"Crab, tanner",,
2016,Shrimp/prawns,"Prawn, ridgeback",508936.0,1134723.0
2016,Roundfish,Opaleye,781.0,4243.0
2016,Skates & Rays,Stingray,,
2016,Rockfish,"Rockfish, greenstriped",365.0,549.0
2016,Roundfish,"Sardine, Pacific",954217.0,95657.0
2016,Roundfish,Silversides,,
2016,Shrimp/prawns,"Shrimp, ghost",2470.0,41387.0
2016,Roundfish,"Surfperch, calico",,
2016,Flatfish,"Sole, English",151343.0,50176.0
2016,Sea cucumbers,"Sea cucumber, unspecified",4971.0,18593.0
2016,Rockfish,"Rockfish, bocaccio",112899.0,97193.0
2016,Roundfish,"Herring, Pacific - roe",,
2016,Roundfish,"Thornyhead, shortspine",730773.0,2770627.0
2016,Rockfish,"Rockfish, redbanded",311.0,398.0
2016,Roundfish,Sargo,,
2016,Roundfish,"Salmon, Roe (Chinook, Coho)",552.0,1892.0
2016,Roundfish,"Croaker, unspecified",222.0,705.0
2016,Crabs,"Crab, king",13722.0,66817.0
2016,Crabs,"Crab, yellow rock",219481.0,280010.0
2016,Sharks,"Shark, spiny dogfish",1346.0,438.0
2016,Rockfish,"Rockfish, squarespot",96.0,220.0
2016,Crabs,"Crab, armed box",,
2016,Sea cucumbers,"Sea cucumber, warty",65903.0,314344.0
2016,Roundfish,"Surfperch, rainbow",302.0,1149.0
2016,Sea urchins,"Sea urchin, red",5884084.0,7269732.0
2016,Rockfish,"Rockfish, greenspotted",3407.0,6990.0
2016,Roundfish,"Trawled fish, unspecified",26132.0,15.0
2016,Roundfish,"Greenling, kelp",10801.0,65814.0
2016,Rockfish,"Rockfish, group bolina",,
2016,Roundfish,"Bass, barred sand",,
2016,Rockfish,"Rockfish, Mexican",64.0,180.0
2016,Sharks,"Shark, sixgill",,
2016,Roundfish,Lingcod,258808.0,576531.0
2016,Roundfish,"Midshipman, plainfin",,
2016,Crabs,"Crab, pelagic red",,
2016,Roundfish,"Barracuda, California",7923.0,6786.0
2016,Flatfish,"Halibut, Pacific",1273.0,9440.0
2016,Roundfish,"Fish, unspecified",12674.0,19089.0
2017,Roundfish,Louvar,190.0,1224.0
2017,Roundfish,Yellowtail,64697.0,181529.0
2017,Sharks,"Shark, Pacific angel",21026.0,31205.0
2017,Flatfish,"Turbot, hornyhead",,
2017,Flatfish,"Flounder, unspecified",236.0,264.0
2017,Roundfish,Flyingfish,,
2017,Skates & Rays,"Ray, bat",25716.0,15750.0
2017,Rockfish,"Rockfish, darkblotched",17559.0,8128.0
2017,Freshwater species,"Bullhead, brown",,
2017,Roundfish,"Surfperch, rainbow",153.0,558.0
2017,Roundfish,"Ratfish, spotted",541.0,14.0
2017,Rockfish,"Rockfish, shortraker",61.0,24.0
2017,Rockfish,"Rockfish, canary",177410.0,114759.0
2017,Roundfish,"Prickleback, monkeyface (eel)",201.0,1816.0
2017,Freshwater species,"Crayfish, red swamp",,
2017,Roundfish,Carp,,
2017,Roundfish,"Thornyhead, longspine",873577.0,609909.0
2017,Roundfish,"Salmon, Chinook",496723.0,4855064.0
2017,Other Snails,"Snails, moon",,
2017,Freshwater species,Splittail,,
2017,Rockfish,"Rockfish, group bolina",101.0,342.0
2017,Rockfish,"Rockfish, flag",438.0,1325.0
2017,Roundfish,Escolar,16711.0,18030.0
2017,Flatfish,"Sole, sand",13619.0,14265.0
2017,Flatfish,"Sole, slender",,
2017,Flatfish,"Sole, petrale",1337462.0,1494043.0
2017,Crabs,"Crab, tanner",388.0,16.0
2017,Roundfish,"Mackerel, unspecified",9016.0,18848.0
2017,Rockfish,"Rockfish, squarespot",269.0,712.0
2017,Other Snails,"Snail, sea",146.0,82.0
2017,Flatfish,"Sole, rock",1802.0,1934.0
2017,Sea urchins,"Sea urchin, Coronado",,
2017,Roundfish,Salmon,,
2017,Rockfish,"Rockfish, yellowtail",20270.0,33790.0
2017,Rockfish,"Rockfish, treefish",5140.0,47709.0
2017,Rockfish,"Rockfish, greenspotted",4500.0,10374.0
2017,Roundfish,"Mackerel, Pacific",4950542.0,639971.0
2017,Crabs,"Crab, pelagic red",,
2017,Rockfish,"Rockfish, group slope",34234.0,21259.0
2017,Flatfish,"Sole, rex",184117.0,71257.0
2017,Skates & Rays,"Ray, Pacific electric",,
2017,Roundfish,"Surfperch, white",105.0,420.0
2017,Sharks,"Shark, horn",23.0,44.0
2017,Rockfish,"Rockfish, unspecified",1438.0,3591.0
2017,Crabs,"Crab, brown rock",149922.0,265325.0
2017,Rockfish,"Rockfish, brown",40542.0,270240.0
2017,Sea urchins,"Sea urchin, purple",7171.0,51332.0
2017,Roundfish,"Barracuda, California",1879.0,2509.0
2017,Other Invertebrates,Bat star,1065.0,1735.0
2017,Flatfish,"Halibut, Pacific",4003.0,28072.0
2017,Roundfish,Sargo,,
2017,Rockfish,"Rockfish, redbanded",1378.0,1111.0
2017,Rockfish,"Rockfish, bocaccio",237154.0,135366.0
2017,Roundfish,"Mudsucker, longjaw",,
2017,Rockfish,"Rockfish, vermilion",105658.0,321065.0
2017,Roundfish,"Eel, California moray",1363.0,7615.0
2017,Tunas,"Tuna, bluefin",1070796.0,727985.0
2017,Rockfish,"Rockfish, group black/blue",,
2017,Roundfish,Grenadier,43960.0,11999.0
2017,Rockfish,"Rockfish, black",123656.0,243012.0
2017,Roundfish,"Trawled fish, unspecified",7848.0,30.0
2017,Sea urchins,"Sea urchin, red",4199474.0,6411359.0
2017,Rockfish,"Rockfish, cowcod",1227.0,312.0
2017,Rockfish,"Rockfish, yelloweye",197.0,501.0
2017,Flatfish,"Flounder, arrowtooth",86002.0,8928.0
2017,Other Invertebrates,Bryozoan,,
2017,Sharks,"Shark, unspecified",4871.0,1568.0
2017,Sea urchins,"Sea urchin, white",,
2017,Roundfish,"Surfperch, rubberlip",871.0,3425.0
2017,Flatfish,"Sole, curlfin",1489.0,686.0
2017,Sharks,"Shark, pelagic thresher",,
2017,Roundfish,Lingcod,427754.0,721268.0
2017,Roundfish,"Midshipman, plainfin",287.0,622.0
2017,Other Snails,"Limpet, keyhole",483.0,3198.0
2017,Roundfish,Oilfish,,
2017,Skates & Rays,"Skate, big",53358.0,20995.0
2017,Rockfish,"Rockfish, Mexican",1770.0,8901.0
2017,Roundfish,Wahoo,21575.0,54403.0
2017,Sea cucumbers,"Sea cucumber, warty",107568.0,559964.0
2017,Roundfish,"Mackerel, jack",284921.0,46713.0
2017,Roundfish,"Surfperch, pile",137.0,543.0
2017,Shrimp/prawns,"Shrimp, coonstriped",111525.0,567375.0
2017,Roundfish,"Kelpfish, giant",,
2017,Roundfish,"Surfperch, walleye",59.0,152.0
2017,Bivalves,"Clam, purple",,
2017,Rockfish,"Rockfish, black-and-yellow",33201.0,266753.0
2017,Flatfish,"Halibut, unspecified",559.0,2473.0
2017,Roundfish,"Shad, threadfin",,
2017,Billfishes,Swordfish,1042376.0,3945604.0
2017,Roundfish,Pomfret,11290.0,26901.0
2017,Roundfish,"Smelt, night",,
2017,Flatfish,"Sole, English",227451.0,73955.0
2017,Other Invertebrates,Invertebrate Unspecified,,
2017,Hagfishes,Hagfishes,2098876.0,1803492.0
2017,Shrimp/prawns,"Prawn, ridgeback",384737.0,926091.0
2017,Sharks,"Shark, salmon",,
2017,Rockfish,"Rockfish, copper (whitebelly)",,
2017,Skates & Rays,"Skate, longnose",323266.0,127058.0
2017,Tunas,"Tuna, unspecified",,
2017,Rockfish,"Rockfish, stripetail",263.0,0.0
2017,Rockfish,"Rockfish, widow",114277.0,54453.0
2017,Roundfish,"Smelt, surf",689.0,696.0
2017,Flatfish,Turbot,1506.0,1139.0
2017,Rockfish,"Rockfish, greenstriped",1224.0,642.0
2017,Shrimp/prawns,"Shrimp, bay",16352.0,104298.0
2017,Roundfish,"Lizardfish, California",46669.0,27873.0
2017,Rockfish,"Rockfish, grass",24156.0,250522.0
2017,Sharks,"Shark, leopard",7832.0,7916.0
2017,Sharks,"Shark, gray smoothhound",,
2017,Tunas,"Tuna, yellowfin",3853483.0,2418969.0
2017,Rockfish,"Rockfish, group red",1030.0,3311.0
2017,Roundfish,"Whitefish, ocean",8757.0,23056.0
2017,Flatfish,"Halibut, California",552184.0,3257056.0
2017,Rockfish,"Rockfish, rosy",332.0,1195.0
2017,Roundfish,"Whiting, Pacific",10939.0,474.0
2017,Lobster,"Lobster, California spiny",699581.0,13203748.0
2017,Rockfish,"Rockfish, splitnose",22023.0,3321.0
2017,Crabs,"Crab, southern kelp",155.0,594.0
2017,Roundfish,"Herring, round",,
2017,Roundfish,"Seabass, white",226777.0,913936.0
2017,Rockfish,"Rockfish, group deep nearshore",377.0,1615.0
2017,Flatfish,"Flounder, starry",17072.0,11235.0
2017,Rockfish,"Rockfish, speckled",963.0,2966.0
2017,Skates & Rays,"Guitarfish, shovelnose",2472.0,3950.0
2017,Crabs,"Crab, spider",84923.0,117139.0
2017,Rockfish,"Rockfish, group shelf",61272.0,33525.0
2017,Roundfish,Dolphin (fish),24765.0,53012.0
2017,Roundfish,"Surfperch, shiner",,
2017,Roundfish,"Sardine, Pacific",952891.0,61453.0
2017,Rockfish,"Rockfish, Pacific ocean perch",,
2017,Roundfish,"Scorpionfish, California",3454.0,15236.0
2017,Rockfish,"Rockfish, group small",452.0,726.0
2017,Rockfish,"Rockfish, honeycomb",10.0,41.0
2017,Other Snails,"Snail, top",719.0,1533.0
2017,Sharks,"Shark, shortfin mako",57920.0,69941.0
2017,Flatfish,"Sanddab, Pacific",12008.0,3292.0
2017,Sharks,"Shark, brown smoothhound",672.0,409.0
2017,Crabs,"Crab, Dungeness",12878575.0,47076743.0
2017,Roundfish,Kelpfishes,,
2017,Sharks,"Shark, sevengill",1111.0,2028.0
2017,Roundfish,Triggerfish,,
2017,Roundfish,Cabezon,51616.0,321474.0
2017,Crabs,"Crab, spider/sheep claws",225.0,362.0
2017,Crabs,"Crab, armed box",,
2017,Sharks,"Shark, thresher",85205.0,106362.0
2017,Crabs,"Crab, shore",,
2017,Other Mollusks,"Octopus, unspecified",2870.0,4511.0
2017,Rockfish,"Rockfish, pink",,
2017,Freshwater species,"Crayfish, unspecified",117723.0,238984.0
2017,Roundfish,Opah,575062.0,657983.0
2017,Roundfish,"Shad, American",454.0,0.0
2017,Rockfish,"Rockfish, group nearshore",83.0,84.0
2017,Roundfish,Halfmoon,74.0,98.0
2017,Other Invertebrates,Sea hare,,
2017,Roundfish,Opaleye,762.0,3236.0
2017,Other Invertebrates,Sea stars,,
2017,Tunas,"Tuna, albacore",266668.0,550686.0
2017,Skates & Rays,"Skate, California",691.0,261.0
2017,Crabs,"Crab, claws",325.0,461.0
2017,Skates & Rays,"Skate, unspecified",18811.0,4922.0
2017,Squid,"Squid, market",137714361.0,68762804.0
2017,Tunas,"Tuna, skipjack",91869.0,42095.0
2017,Roundfish,"Bass, barred sand",,
2017,Roundfish,Butterfish (Pacific pompano),2660.0,2930.0
2017,Roundfish,"Surfperch, redtail",13053.0,17576.0
2017,Shrimp/prawns,"Shrimp, ghost",,
2017,Freshwater species,"Crayfish, signal",,
2017,Roundfish,"Anchovy, northern",12014102.0,780785.0
2017,Rockfish,"Rockfish, rosethorn",292.0,1060.0
2017,Flatfish,"Sole, fantail",2173.0,2805.0
2017,Roundfish,"Thornyhead, shortspine",733332.0,3387266.0
2017,Other Invertebrates,"Worms, marine",,
2017,Rockfish,"Rockfish, chilipepper",226585.0,128746.0
2017,Rockfish,"Rockfish, blackgill",103872.0,136127.0
2017,Roundfish,"Salmon, Roe (Chinook, Coho)",602.0,3513.0
2017,Rockfish,"Rockfish, kelp",1615.0,7726.0
2017,Other Invertebrates,Sponges,,
2017,Flatfish,"Sole, Dover",3810900.0,1688536.0
2017,Sharks,"Shark, blue",,
2017,Roundfish,Blacksmith,,
2017,Shrimp/prawns,"Shrimp, mantis",,
2017,Roundfish,"Surfperch, unspecified",631.0,2457.0
2017,Skates & Rays,"Skate, thornback",,
2017,Roundfish,"Sculpin, staghorn",,
2017,Flatfish,Sanddab,92463.0,106357.0
2017,Other Invertebrates,"Crustacean, unspecified",417.0,810.0
2017,Crabs,"Crab, yellow rock",373704.0,561972.0
2017,Roundfish,Queenfish,,
2017,Rockfish,"Rockfish, quillback",5043.0,23995.0
2017,Crabs,"Crab, box",69834.0,215706.0
2017,Rockfish,"Rockfish, olive",572.0,1350.0
2017,Rockfish,"Rockfish, blue",24194.0,64711.0
2017,Roundfish,"Herring, Pacific - roe",74418.0,14884.0
2017,Sharks,"Shark, white",,
2017,Rockfish,"Rockfish, starry",2389.0,7764.0
2017,Roundfish,"Bonito, Pacific",1948470.0,533397.0
2017,Bivalves,Mussel,,
2017,Sharks,"Shark, soupfin",13684.0,13891.0
2017,Sharks,"Shark, swell",329.0,390.0
2017,Crabs,"Crab, rock unspecified",189030.0,358168.0
2017,Flatfish,"Sole, bigmouth",,
2017,Shrimp/prawns,"Shrimp, ocean (pink)",3470780.0,1627788.0
2017,Skates & Rays,"Ray, unspecified",76.0,34.0
2017,Rockfish,"Rockfish, shortbelly",944.0,0.0
2017,Rockfish,"Rockfish, gopher",59879.0,463900.0
2017,Roundfish,"Surfperch, calico",281.0,978.0
2017,Crabs,"Crab, king",4587.0,29732.0
2017,Roundfish,"Croaker, unspecified",58.0,18.0
2017,Shrimp/prawns,"Shrimp, unspecified",,
2017,Rockfish,"Rockfish, rougheye",,
2017,Rockfish,"Rockfish, China",3843.0,28113.0
2017,Sharks,"Shark, bigeye thresher",2118.0,3856.0
2017,Roundfish,Jacksmelt,8203.0,13714.0
2017,Sea cucumbers,"Sea cucumber, giant red",48752.0,248925.0
2017,Roundfish,"Mullet, striped",,
2017,Roundfish,"Bass, giant sea",7866.0,24006.0
2017,Crabs,"Crab, red rock",580492.0,1000239.0
2017,Rockfish,"Rockfish, greenblotched",119.0,266.0
2017,Flatfish,"Sole, unspecified",3924.0,4199.0
2017,Tunas,"Tuna, bigeye",1146272.0,3467887.0
2017,Roundfish,"Surfperch, black",1914.0,7022.0
2017,Rockfish,"Rockfish, aurora",6448.0,4818.0
2017,Other Invertebrates,Sand dollar,,
2017,Roundfish,"Croaker, white",35147.0,25768.0
2017,Roundfish,"Surfperch, barred",8083.0,23059.0
2017,Sea cucumbers,"Sea cucumber, unspecified",674.0,1759.0
2017,Shrimp/prawns,"Prawn, golden",,
2017,Rockfish,"Rockfish, copper",22592.0,122760.0
2017,Roundfish,"Sheephead, California",51691.0,248203.0
2017,Skates & Rays,Stingray,5057.0,350.0
2017,Roundfish,"Seaperch, striped",2186.0,9540.0
2017,Other Invertebrates,"Spiders, sea",613.0,2474.0
2017,Other Snails,"Whelk, Kellet's",95069.0,83349.0
2017,Roundfish,Eel,,
2017,Roundfish,Sablefish,3603693.0,8985477.0
2017,Roundfish,"Goby, bluebanded",,
2017,Rockfish,"Rockfish, calico",,
2017,Roundfish,"Eel, wolf (wolf-eel)",,
2017,Kelp,"Kelp, giant",,
2017,Shrimp/prawns,"Shrimp, brine",,
2017,Sharks,"Shark, spiny dogfish",4142.0,847.0
2017,Roundfish,"Fish, unspecified",22663.0,44450.0
2017,Rockfish,"Rockfish, bank",67016.0,50702.0
2017,Roundfish,"Smelts, true",,
2017,Roundfish,Thornyheads,2691.0,16183.0
2017,Squid,"Squid, jumbo",141.0,2.0
2017,Shrimp/prawns,"Prawn, spot",476060.0,6840563.0
2017,Roundfish,"Greenling, kelp",8562.0,50488.0
2018,Tunas,"Tuna, skipjack",2478959.0,955481.0
2018,Roundfish,"Eel, wolf (wolf-eel)",,
2018,Shrimp/prawns,"Shrimp, coonstriped",90754.0,547413.0
2018,Roundfish,"Smelt, surf",,
2018,Crabs,"Crab, red rock",457507.0,791903.0
2018,Roundfish,"Surfperch, calico",139.0,323.0
2018,Rockfish,"Rockfish, China",3110.0,22841.0
2018,Flatfish,"Sole, unspecified",7702.0,6792.0
2018,Roundfish,"Bass, giant sea",4999.0,13824.0
2018,Flatfish,"Halibut, unspecified",143.0,784.0
2018,Hagfishes,Hagfishes,1541730.0,1304715.0
2018,Roundfish,"Sculpin, staghorn",561.0,1550.0
2018,Sharks,"Shark, bigeye thresher",,
2018,Roundfish,Blacksmith,,
2018,Tunas,"Tuna, bigeye",1354408.0,4008123.0
